nct_id,url,first_received_date,last_posted_date,acronym,brief_title,brief_summary,official_title,allocation,number_of_arms,trial_freshness,enrollment,trial_stage,sites,pipeline_phase,trial_status,overall_status,start_date,primary_completion_date,completion_date,sponsor_type
NCT03719105,https://www.clinicaltrials.gov/study/NCT03719105,"2018-10-25 00:00:00","2022-09-28 00:00:00",NULL,"Chemoimmunotherapy and Allogeneic Stem Cell Transplant for NK T-cell Leukemia/Lymphoma","Patients are in 2 cohorts:      Cohort 1: dexamethasone, methotrexate, ifosfamide, pegaspargase, and etoposide (modified      SMILE) chemotherapy regimen alone and pembrolizumab in children, adolescents, and young      adults with advanced stage NK lymphoma and leukemia Cohort 2: combining pralatrexate (PRX)      (Cycles 1, 2, 4, 6) and brentuximab vedotin (BV) (Cycles 3, 5) to cyclophosphamide,      doxorubicin, and prednisone in children, adolescent, and young adults with advanced      peripheral T-cell lymphoma (non-anaplastic large cell lymphoma or non-NK lymphoma/leukemia) .      Both groups proceed to allogeneic stem cell transplant with disease response.","Pilot Study Using Induction Chemo-immunotherapy Followed by Consolidation With Reduced Toxicity Conditioning and Allogenic Stem Cell Transplant in Advanced Stage Mature Non-anaplastic T-Cell or NK Lymphoma/Leukemia in Children, Adolescents and Young Adults; A NK/T-Cell Lymphoma/Leukemia Consortium Study",Non-Randomized,2,NULL,40,NULL,2,"Phase 1",Open,Recruiting,"2019-03-01 00:00:00","2023-12-31 00:00:00","2024-12-31 00:00:00",Non-industry
NCT03725761,https://www.clinicaltrials.gov/study/NCT03725761,"2018-10-31 00:00:00","2023-08-01 00:00:00",NULL,"Sacituzumab Govitecan in Patients With Metastatic Castration-Resistant Prostate Cancer Progressing on Second Generation AR-Directed Therapy","This study will investigate the safety and efficacy of Sacituzumab Govitecan in patients with      metastatic castration-resistant prostate cancer progressing on second generation AR-directed      therapy (e.g., enzalutamide, darolutamide, apalutamide and/or abiraterone).","A Multi-arm, Phase 2 Study to Evaluate the Safety and Efficacy of Sacituzumab Govitecan in Patients With Metastatic Castration-Resistant Prostate Cancer Who Have Progressed on Second Generation AR-Directed Therapy",N/A,1,"Recently updated",55,NULL,3,"Phase 2",Open,Recruiting,"2018-10-24 00:00:00","2024-08-01 00:00:00","2026-06-01 00:00:00",Industry
NCT03726879,https://www.clinicaltrials.gov/study/NCT03726879,"2018-11-01 00:00:00","2023-08-07 00:00:00",IMpassion050,"A Study To Evaluate the Efficacy and Safety Of Atezolizumab or Placebo in Combination With Neoadjuvant Doxorubicin + Cyclophosphamide Followed By Paclitaxel + Trastuzumab + Pertuzumab In Early Her2-Positive Breast Cancer","This study (also known as IMpassion050) will evaluate the efficacy and safety of atezolizumab      compared with placebo when given in combination with neoadjuvant dose-dense anthracycline      (doxorubicin) + cyclophosphamide followed by paclitaxel + trastuzumab + pertuzumab      (ddAC-PacHP) in patients with early HER2-positive breast cancer (T2-4, N1-3, M0).","A Phase III, Randomized, Double-Blind, Placebo-Controlled Clinical Trial To Evaluate the Efficacy and Safety Of Atezolizumab or Placebo in Combination With Neoadjuvant Doxorubicin + Cyclophosphamide Followed By Paclitaxel + Trastuzumab + Pertuzumab In Early Her2-Positive Breast Cancer",Randomized,2,"Recently updated",454,Registrational,76,"Phase 3",Closed,"Active, not recruiting","2019-01-11 00:00:00","2021-02-05 00:00:00","2023-08-31 00:00:00",Industry
NCT03732703,https://www.clinicaltrials.gov/study/NCT03732703,"2018-11-07 00:00:00","2021-09-10 00:00:00",MyDRUG,"Myeloma-Developing Regimens Using Genomics (MyDRUG)","The MyDRUG study is a type of Precision Medicine trial to treat patients with drugs targeted      to affect specific genes that are mutated as part of the disease. Mutations in genes can lead      to uncontrolled cell growth and cancer. Patients with a greater than 25% mutation to any of      the following genes; CDKN2C, FGFR3, KRAS, NRAS, BRAF V600E, IDH2 or T(11;14) can be enrolled      to one of the treatment arms. These arms have treatments specifically directed to the mutated      genes. Patients that do not have a greater than 25% mutation to the genes listed can be      enrolled to a non-actionable treatment arm.      The genetic sequencing of the patients tumor is required via enrollment to the MMRF002      study: Clinical-grade Molecular Profiling of Patients with Multiple Myeloma and Related      Plasma Cell Malignancies. (NCT02884102).","Myeloma-Developing Regimens Using Genomics (MyDRUG) (Genomics Guided Multi-arm Trial of Targeted Agents Alone or in Combination With a Backbone Regimen)",Non-Randomized,8,NULL,228,NULL,17,"Phase 2",Open,Recruiting,"2019-04-01 00:00:00","2022-02-10 00:00:00","2024-02-10 00:00:00",Industry
NCT03734029,https://www.clinicaltrials.gov/study/NCT03734029,"2018-11-07 00:00:00","2023-06-15 00:00:00",DESTINY-Breast04,"Trastuzumab Deruxtecan (DS-8201a) Versus Investigators Choice for HER2-low Breast Cancer That Has Spread or Cannot be Surgically Removed [DESTINY-Breast04]","This study will compare DS-8201a to physician choice standard treatment.      Participants must have HER2-low breast cancer that has been treated before.      Participants cancer:        -  Cannot be removed by an operation        -  Has spread to other parts of the body","A Phase 3, Multicenter, Randomized, Open-label, Active Controlled Trial of DS-8201a, an Anti-HER2-antibody Drug Conjugate (ADC), Versus Treatment of Physicians Choice for HER2-low, Unresectable and/or Metastatic Breast Cancer Subjects",Randomized,2,NULL,557,Approved,208,"Phase 3",Closed,"Active, not recruiting","2018-12-27 00:00:00","2022-01-11 00:00:00","2024-03-01 00:00:00",Industry
NCT03737955,https://www.clinicaltrials.gov/study/NCT03737955,"2018-11-13 00:00:00","2023-03-27 00:00:00","GO for MRD","Fractionated Gemtuzumab Ozogamicin in Treating Measurable Residual Disease in Patients With Acute Myeloid Leukemia","This phase II trial studies the how well fractionated gemtuzumab ozogamicin works in treating      measurable residual disease in patients with acute myeloid leukemia. Gemtuzumab ozogamicin is      a monoclonal antibody, called gemtuzumab, linked to a chemotherapy drug, called ozogamicin.      Gemtuzumab is a form of targeted therapy because it attaches to specific molecules      (receptors) on the surface of cancer cells, known as CD33 receptors, and delivers a      chemotherapy known as calicheamicin to kill them.","A Phase 2 Trial of Fractionated Gemtuzumab Ozogamicin to Eradicate Measurable Residual Disease in Acute Myeloid Leukemia Patients (GO for MRD)",N/A,1,NULL,36,NULL,1,"Phase 2",Open,Recruiting,"2018-11-30 00:00:00","2024-12-31 00:00:00","2024-12-31 00:00:00",Industry
NCT03742102,https://www.clinicaltrials.gov/study/NCT03742102,"2018-11-15 00:00:00","2023-08-07 00:00:00",BEGONIA,"A Study of Novel Anti-cancer Agents in Patients With Metastatic Triple Negative Breast Cancer","This study is designed to determine the efficacy and safety of durvalumab in combination with      novel oncology therapies with or without paclitaxel and durvalumab + paclitaxel for      first-line metastatic triple negative breast cancer","A Phase IB/II, 2-stage, Open-label, Multicenter Study to Determine the Efficacy and Safety of Durvalumab (MEDI4736) + Paclitaxel and Durvalumab (MEDI4736) in Combination With Novel Oncology Therapies With or Without Paclitaxel for First-line Metastatic Triple Negative Breast Cancer",Randomized,6,"Recently updated",240,Registrational,47,"Phase 2",Open,Recruiting,"2018-12-21 00:00:00","2024-08-15 00:00:00","2024-08-15 00:00:00",Industry
NCT03748186,https://www.clinicaltrials.gov/study/NCT03748186,"2018-11-20 00:00:00","2023-02-09 00:00:00",NULL,"Study of STRO-002, an Anti-Folate Receptor Alpha (FolRα) Antibody Drug Conjugate in Ovarian & Endometrial Cancers","Phase 1 trial to study the safety, pharmacokinetics and preliminary efficacy of STRO-002      given intravenously every 3 weeks.","A Phase 1 Open-Label, Safety, Pharmacokinetic and Preliminary Efficacy Study of STRO-002, an Anti-Folate Receptor Alpha (FolRα) Antibody-Drug Conjugate (ADC), in Patients With Advanced Epithelial Ovarian Cancer (Including Fallopian Tube or Primary Peritoneal Cancers) and Endometrial Cancers",N/A,1,NULL,160,Registrational,27,"Phase 1",Open,Recruiting,"2019-02-01 00:00:00","2024-08-01 00:00:00","2024-08-01 00:00:00",Industry
NCT03755141,https://www.clinicaltrials.gov/study/NCT03755141,"2018-11-27 00:00:00","2021-03-11 00:00:00",NULL,"Efficacy and Safety of Trastuzumab Biosimilar (Herzuma®) Plus Treatment of Physicians Choice (TPC) in Patients With HER-2 Positive Metastatic Breast Cancer","Trastuzumab combined with chemotherapy has been approved as the first line therapy in HER2+      metastatic breast cancer. When patients experienced progression beyond trastuzumab containing      therapy, T-DM1 is considered as the second line therapy followed by trastuzumab plus any      other chemotherapeutic agents or lapatinib plus capecitabine.      A biosimilar drug is a biological product that is highly similar to a licensed biological      product, with no clinically meaningful differences in terms of safety, purity, or potency.      Several trastuzumab biosimilar products have been approved after efficacy and safety studies      which were usually as the first line setting with taxane combined.      Even though trastuzumab biosimilar drugs demonstrated similarity of equivalence with      trastuzumab in these studies, the efficacy of their second use beyond progression with other      chemotherapeutic agents has not been tested yet. In addition, the investigators dont have      any data regarding possible cross reactivity between trastuzumab and trastuzumab biosimilar      drugs.      In this study, the investigators plan multicenter phase II clinical trial to test the      efficacy, safety and immunogenicity of trastuzumab biosimilar, Herzuma® in combination with      TPC in patients with HER2+ metastatic breast cancer who progressed after 2 or more HER-2      directed chemotherapy.","Open Label, Multicenter, Prospective Phase II Study to Investigate the Efficacy and Safety of Trastuzumab Biosimilar (Herzuma®) Plus Treatment of Physicians Choice (TPC) in Patients With HER-2 Positive Metastatic Breast Cancer Who Progressed After 2 or More HER-2 Directed Chemotherapy",N/A,1,NULL,119,NULL,1,"Phase 2",Closed,"Active, not recruiting","2018-12-15 00:00:00","2021-12-15 00:00:00","2022-06-30 00:00:00",Non-industry
NCT03755804,https://www.clinicaltrials.gov/study/NCT03755804,"2018-11-28 00:00:00","2023-07-21 00:00:00",NULL,"Pediatric Classical Hodgkin Lymphoma Consortium Study: cHOD17","This is a phase II study using risk and response-adapted therapy for low, intermediate and      high risk classical Hodgkin lymphoma. Chemotherapy regimens will be based on risk group      assignment. Low-risk and intermediate- risk patients will be treated with bendamustine,      etoposide, Adriamycin® (doxorubicin), bleomycin, Oncovin® (vincristine), vinblastine, and      prednisone (BEABOVP) chemotherapy. High-risk patients will receive Adcetris® (brentuximab      vedotin), etoposide, prednisone and Adriamycin® (doxorubicin) (AEPA) and cyclophosphamide,      Adcetris® (brentuximab vedotin), prednisone and Dacarbazine® (DTIC) (CAPDac) chemotherapy.      Residual node radiotherapy will be given at the end of all chemotherapy only to involved      nodes that do not have an adequate response (AR) after 2 cycles of therapy for all risk      groups.","Pediatric Classical Hodgkin Lymphoma Consortium Study: cHOD17",Non-Randomized,3,NULL,250,NULL,8,"Phase 2",Open,Recruiting,"2018-12-12 00:00:00","2027-01-01 00:00:00","2028-07-01 00:00:00",Industry
NCT03769506,https://www.clinicaltrials.gov/study/NCT03769506,"2018-12-07 00:00:00","2023-06-08 00:00:00",LUZERA-301,"ASP-1929 Photoimmunotherapy (PIT) Study in Recurrent Head/Neck Cancer for Patients Who Have Failed at Least Two Lines of Therapy","A Phase 3, Randomized, Double-Arm, Open-Label, Controlled Trial of ASP-1929 vs Physicians      Choice Standard of Care for the Treatment of Locoregional, Recurrent Head and Neck Squamous      Cell Carcinoma in Patients Who Have Failed or Progressed On or After at Least Two Lines of      Therapy","A Phase 3, Randomized, Double-Arm, Open-Label, Controlled Trial of ASP-1929 Photoimmunotherapy Versus Physicians Choice Standard of Care for the Treatment of Locoregional, Recurrent Head and Neck Squamous Cell Carcinoma in Patients Who Have Failed or Progressed On or After at Least Two Lines of Therapy, of Which at Least One Line Must Be Systemic Therapy",Randomized,2,NULL,275,Approved,18,"Phase 3",Open,Recruiting,"2019-05-09 00:00:00","2024-09-30 00:00:00","2024-12-30 00:00:00",Industry
NCT03786081,https://www.clinicaltrials.gov/study/NCT03786081,"2018-12-24 00:00:00","2023-01-11 00:00:00","innovaTV 205","Safety and Efficacy of Tisotumab Vedotin Monotherapy & in Combination With Other Cancer Agents in Subjects With Cervical Cancer","This is an open label, multi-center trial of tisotumab vedotin monotherapy and in combination      with bevacizumab, pembrolizumab, or carboplatin in subjects with recurrent or stage IVB      cervical cancer.      The trial consists of two-parts a dose escalation part and an expansion part. The expansion      part of the trial will be initiated once the Recommended Phase 2 Dose (RP2D) of the      combinations have been determined in the dose escalation part.","A Phase 1b/2 Open-Label Trial of Tisotumab Vedotin (HuMax®-TF-ADC) Monotherapy and in Combination With Other Agents in Subjects With Recurrent or Stage IVB Cervical Cancer",Non-Randomized,8,NULL,214,Registrational,72,"Phase 2",Closed,"Active, not recruiting","2019-02-27 00:00:00","2024-09-30 00:00:00","2024-09-30 00:00:00",Industry
NCT03805932,https://www.clinicaltrials.gov/study/NCT03805932,"2019-01-16 00:00:00","2023-07-13 00:00:00",NULL,"Moxetumomab Pasudotox-tdfk (Lumoxiti(TM)) and Either Rituximab (Rituxan(R)) or Ruxience for Relapsed Hairy Cell Leukemia","Background:      Hairy cell leukemia (HCL) is a rare, slow-growing blood cancer in which the bone marrow makes      too many of certain white blood cells. The antibody Rituximab/Ruxience binds to a protein in      cancerous white blood cells and is often used to treat HCL. Researchers want to see if      combining it with the drug Moxetumomab pasudotox-tdfk (also called Lumoxiti) can fight HCL      better.      Objective:      To test the safety of Moxetumomab pasudotox taken with Rituximab/Ruxience for people with HCL      or HCL variant.      Eligibility:      People age 18 years and older with HCL or HCL variant that has not responded to standard      therapy      Design:      Participants will be screened with:      Medical history      Physical exam      Blood, heart, and urine tests      Test of blood oxygen levels      Review of bone marrow. This can be from previous test results or a new sample.      Scans      Exercise test      Participants will get the study drugs in up to 8 cycles. A cycle will last about 28 days.      The study drugs will be given through a plastic tube in a vein.      In the first week of cycle 1, participants will have:      1 visit to get Rituximab or Ruxience for 7.5 hours      3 visits to get Lumoxiti for 30 minutes per infusion      In the first week of cycles 2-8, participants will have:        1. visit to get Rituximab/Ruxience for 2-4 hours and Lumoxiti for 30 minutes        2. visits to get Lumoxiti for 30 minutes per infusion      Participants will be asked to drink lots of water and take aspirin during the cycles. They      will get drugs to minimize allergic reactions.      Participants will repeat screening tests at visits throughout the cycles and 1 follow-up      visit. They may have an eye exam.      ...","A Phase I Study of Moxetumomab Pasudotox-tdfk (Lumoxiti (TM)) and Either Rituximab (Rituxan (R)) or Ruxience for Relapsed Hairy Cell Leukemia",Non-Randomized,2,NULL,15,NULL,1,"Phase 1",Closed,"Active, not recruiting","2019-10-03 00:00:00","2023-07-07 00:00:00","2025-06-30 00:00:00",Non-industry
